pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
2567,root,,4,Tue 18 Feb 10:25:08 EST 2020,1,Tue 18 Feb 10:24:50 EST 2020,1,Tue 18 Feb 10:24:19 EST 2020,1,Tue 18 Feb 10:25:03 EST 2020,4,Tue 18 Feb 10:24:34 EST 2020,8,Tue 18 Feb 10:24:55 EST 2020,1,Tue 18 Feb 10:24:06 EST 2020,8,Tue 18 Feb 10:25:29 EST 2020,1,Tue 18 Feb 10:24:38 EST 2020
2568,root,,10,Tue 18 Feb 10:28:20 EST 2020,7,Tue 18 Feb 10:28:02 EST 2020,10,Tue 18 Feb 10:28:00 EST 2020,1,Tue 18 Feb 10:28:13 EST 2020,3,Tue Feb 18 15:28:31 UTC 2020,1,Tue 18 Feb 10:27:24 EST 2020,1,Tue 18 Feb 10:27:59 EST 2020,1,Tue 18 Feb 10:27:43 EST 2020,7,Tue 18 Feb 10:27:49 EST 2020
2564,root,,3,Tue Feb 18 15:15:05 UTC 2020,1,Tue 18 Feb 10:14:41 EST 2020,5,Tue 18 Feb 09:09:21 EST 2020,10,Tue 18 Feb 10:14:43 EST 2020,10,Tue 18 Feb 10:14:56 EST 2020,3,Tue Feb 18 15:14:51 UTC 2020,1,Tue 18 Feb 10:15:22 EST 2020,5,Tue 18 Feb 09:09:07 EST 2020,1,Tue 18 Feb 10:14:28 EST 2020
2572,root,,4,Tue 18 Feb 10:39:48 EST 2020,10,Tue 18 Feb 10:39:06 EST 2020,1,Tue 18 Feb 10:38:58 EST 2020,8,Tue 18 Feb 10:39:07 EST 2020,4,Tue 18 Feb 10:39:11 EST 2020,1,Tue 18 Feb 10:39:33 EST 2020,1,Tue 18 Feb 10:38:45 EST 2020,5,Tue 18 Feb 09:33:20 EST 2020,8,Tue 18 Feb 10:38:54 EST 2020
2576,root,,1,Tue 18 Feb 10:51:31 EST 2020,1,Tue 18 Feb 10:50:57 EST 2020,10,Tue 18 Feb 10:51:55 EST 2020,1,Tue 18 Feb 10:51:09 EST 2020,3,Tue Feb 18 15:51:13 UTC 2020,10,Tue 18 Feb 10:51:09 EST 2020,7,Tue 18 Feb 10:51:54 EST 2020,7,Tue 18 Feb 10:51:27 EST 2020,1,Tue 18 Feb 10:50:44 EST 2020
2555,root,,9,Tue 18 Feb 09:49:24 EST 2020,2,Tue 18 Feb 2020 09:49:52 AM EST,10,Tue 18 Feb 09:49:55 EST 2020,2,Tue 18 Feb 2020 09:50:04 AM EST,9,Tue 18 Feb 09:49:44 EST 2020,1,Tue 18 Feb 09:49:31 EST 2020,7,Tue 18 Feb 09:49:42 EST 2020,1,Tue 18 Feb 09:49:11 EST 2020,2,Tue 18 Feb 2020 09:49:39 AM EST
2575,root,,10,Tue 18 Feb 10:48:46 EST 2020,4,Tue 18 Feb 10:48:44 EST 2020,1,Tue 18 Feb 10:47:58 EST 2020,1,Tue 18 Feb 10:48:52 EST 2020,7,Tue 18 Feb 10:48:42 EST 2020,1,Tue 18 Feb 10:48:24 EST 2020,1,Tue 18 Feb 10:47:45 EST 2020,8,Tue 18 Feb 10:48:36 EST 2020,4,Tue 18 Feb 10:48:31 EST 2020
2563,root,,1,Tue 18 Feb 10:11:08 EST 2020,7,Tue 18 Feb 10:12:03 EST 2020,1,Tue 18 Feb 10:11:38 EST 2020,4,Tue 18 Feb 10:12:12 EST 2020,9,Tue 18 Feb 10:12:29 EST 2020,2,Tue 18 Feb 2020 10:11:34 AM EST,1,Tue 18 Feb 10:11:25 EST 2020,2,Tue 18 Feb 2020 10:11:48 AM EST,4,Tue 18 Feb 10:11:58 EST 2020
2574,root,,3,Tue Feb 18 15:45:32 UTC 2020,1,Tue 18 Feb 10:45:16 EST 2020,6,Tue 18 Feb 10:45:41 EST 2020,1,Tue 18 Feb 10:45:29 EST 2020,10,Tue 18 Feb 10:45:17 EST 2020,2,Tue 18 Feb 2020 10:45:43 AM EST,6,Tue 18 Feb 10:45:29 EST 2020,3,Tue Feb 18 15:45:47 UTC 2020,1,Tue 18 Feb 10:45:04 EST 2020
2570,root,,8,Tue 18 Feb 10:34:02 EST 2020,1,Tue 18 Feb 10:34:22 EST 2020,9,Tue 18 Feb 10:33:58 EST 2020,9,Tue 18 Feb 10:34:32 EST 2020,1,Tue 18 Feb 10:33:52 EST 2020,8,Tue 18 Feb 10:34:18 EST 2020,9,Tue 18 Feb 10:33:46 EST 2020,1,Tue 18 Feb 10:33:17 EST 2020,4,Tue 18 Feb 10:34:19 EST 2020
2573,root,,1,Tue 18 Feb 10:41:36 EST 2020,9,Tue 18 Feb 10:42:36 EST 2020,2,Tue 18 Feb 2020 10:42:33 AM EST,1,Tue 18 Feb 10:42:40 EST 2020,1,Tue 18 Feb 10:42:15 EST 2020,2,Tue 18 Feb 2020 10:43:04 AM EST,2,Tue 18 Feb 2020 10:42:20 AM EST,2,Tue 18 Feb 2020 10:42:03 AM EST,8,Tue 18 Feb 10:42:33 EST 2020
2565,root,,6,Tue 18 Feb 10:17:57 EST 2020,6,Tue 18 Feb 10:18:43 EST 2020,9,Tue 18 Feb 10:18:18 EST 2020,9,Tue 18 Feb 10:18:44 EST 2020,1,Tue 18 Feb 10:17:18 EST 2020,1,Tue 18 Feb 10:18:01 EST 2020,2,Tue 18 Feb 2020 10:18:14 AM EST,1,Tue 18 Feb 10:17:39 EST 2020,9,Tue 18 Feb 10:18:31 EST 2020
2577,root,,1,Tue 18 Feb 10:53:51 EST 2020,1,Tue 18 Feb 10:54:44 EST 2020,2,Tue 18 Feb 2020 10:54:22 AM EST,9,Tue 18 Feb 10:54:45 EST 2020,7,Tue 18 Feb 10:54:39 EST 2020,8,Tue 18 Feb 10:54:20 EST 2020,2,Tue 18 Feb 2020 10:54:09 AM EST,1,Tue 18 Feb 10:54:18 EST 2020,1,Tue 18 Feb 10:54:31 EST 2020
2559,root,,7,Tue 18 Feb 10:01:26 EST 2020,6,Tue 18 Feb 10:01:32 EST 2020,1,Tue 18 Feb 10:01:27 EST 2020,8,Tue 18 Feb 10:01:37 EST 2020,1,Tue 18 Feb 10:00:54 EST 2020,1,Tue 18 Feb 10:00:32 EST 2020,1,Tue 18 Feb 10:01:14 EST 2020,7,Tue 18 Feb 10:01:40 EST 2020,6,Tue 18 Feb 10:01:20 EST 2020
2566,root,,8,Tue 18 Feb 10:21:08 EST 2020,4,Tue 18 Feb 10:21:46 EST 2020,6,Tue 18 Feb 10:21:04 EST 2020,7,Tue 18 Feb 10:21:54 EST 2020,7,Tue 18 Feb 10:20:43 EST 2020,1,Tue 18 Feb 10:20:34 EST 2020,1,Tue 18 Feb 10:20:53 EST 2020,1,Tue 18 Feb 10:21:18 EST 2020,2,Tue 18 Feb 2020 10:21:43 AM EST
2571,root,,1,Tue 18 Feb 10:36:53 EST 2020,1,Tue 18 Feb 10:36:24 EST 2020,10,Tue 18 Feb 10:36:34 EST 2020,1,Tue 18 Feb 10:36:37 EST 2020,8,Tue 18 Feb 10:36:55 EST 2020,4,Tue 18 Feb 10:36:49 EST 2020,10,Tue 18 Feb 10:36:22 EST 2020,3,Tue Feb 18 15:36:37 UTC 2020,1,Tue 18 Feb 10:36:12 EST 2020
2560,root,,5,Tue 18 Feb 08:58:13 EST 2020,1,Tue 18 Feb 10:03:45 EST 2020,1,Tue 18 Feb 10:04:20 EST 2020,10,Tue 18 Feb 10:03:46 EST 2020,7,Tue 18 Feb 10:04:15 EST 2020,3,Tue Feb 18 15:03:56 UTC 2020,1,Tue 18 Feb 10:04:08 EST 2020,10,Tue 18 Feb 10:04:04 EST 2020,1,Tue 18 Feb 10:03:32 EST 2020
2554,root,,4,Tue 18 Feb 09:46:34 EST 2020,6,Tue 18 Feb 09:47:08 EST 2020,1,Tue 18 Feb 09:46:22 EST 2020,4,Tue 18 Feb 09:47:10 EST 2020,8,Tue 18 Feb 09:46:25 EST 2020,8,Tue 18 Feb 09:47:06 EST 2020,1,Tue 18 Feb 09:46:09 EST 2020,1,Tue 18 Feb 09:46:41 EST 2020,6,Tue 18 Feb 09:46:55 EST 2020
2562,root,,10,Tue 18 Feb 10:08:49 EST 2020,1,Tue 18 Feb 10:08:48 EST 2020,5,Tue 18 Feb 09:03:17 EST 2020,1,Tue 18 Feb 10:09:01 EST 2020,10,Tue 18 Feb 10:09:28 EST 2020,1,Tue 18 Feb 10:09:18 EST 2020,2,Tue 18 Feb 2020 10:09:20 AM EST,3,Tue Feb 18 15:09:08 UTC 2020,1,Tue 18 Feb 10:08:36 EST 2020
2552,root,,9,Tue 18 Feb 09:40:18 EST 2020,1,Tue 18 Feb 09:40:39 EST 2020,10,Tue 18 Feb 09:40:58 EST 2020,1,Tue 18 Feb 09:40:52 EST 2020,9,Tue 18 Feb 09:40:45 EST 2020,6,Tue 18 Feb 09:41:01 EST 2020,10,Tue 18 Feb 09:40:45 EST 2020,1,Tue 18 Feb 09:40:01 EST 2020,1,Tue 18 Feb 09:40:27 EST 2020
2557,root,,3,Tue Feb 18 14:55:44 UTC 2020,1,Tue 18 Feb 09:55:15 EST 2020,10,Tue 18 Feb 09:55:42 EST 2020,1,Tue 18 Feb 09:55:28 EST 2020,9,Tue 18 Feb 09:55:44 EST 2020,5,Tue 18 Feb 08:49:40 EST 2020,10,Tue 18 Feb 09:55:29 EST 2020,3,Tue Feb 18 14:55:30 UTC 2020,1,Tue 18 Feb 09:55:03 EST 2020
