pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
2589,root,,1,Tue 18 Feb 11:28:56 EST 2020,1,Tue 18 Feb 11:29:22 EST 2020,2,Tue 18 Feb 2020 11:29:28 AM EST,3,Tue Feb 18 16:29:33 UTC 2020,1,Tue 18 Feb 11:29:44 EST 2020,10,Tue 18 Feb 11:29:32 EST 2020,2,Tue 18 Feb 2020 11:29:15 AM EST,4,Tue 18 Feb 11:29:40 EST 2020,1,Tue 18 Feb 11:29:09 EST 2020
2596,root,,1,Tue 18 Feb 11:49:26 EST 2020,4,Tue 18 Feb 11:50:10 EST 2020,2,Tue 18 Feb 2020 11:49:48 AM EST,1,Tue 18 Feb 11:50:12 EST 2020,1,Tue 18 Feb 11:49:40 EST 2020,1,Tue 18 Feb 11:50:26 EST 2020,2,Tue 18 Feb 2020 11:49:35 AM EST,6,Tue 18 Feb 11:50:31 EST 2020,8,Tue 18 Feb 11:50:05 EST 2020
2604,root,,4,Tue 18 Feb 12:13:04 EST 2020,6,Tue 18 Feb 12:13:42 EST 2020,1,Tue 18 Feb 12:12:49 EST 2020,1,Tue 18 Feb 12:13:52 EST 2020,1,Tue 18 Feb 12:13:29 EST 2020,8,Tue 18 Feb 12:12:58 EST 2020,1,Tue 18 Feb 12:12:36 EST 2020,7,Tue 18 Feb 12:13:14 EST 2020,8,Tue 18 Feb 12:13:39 EST 2020
2608,root,,8,Tue 18 Feb 12:24:47 EST 2020,4,Tue 18 Feb 12:25:10 EST 2020,1,Tue 18 Feb 12:24:41 EST 2020,1,Tue 18 Feb 12:25:17 EST 2020,9,Tue 18 Feb 12:25:27 EST 2020,5,Tue 18 Feb 11:19:20 EST 2020,1,Tue 18 Feb 12:24:28 EST 2020,2,Tue 18 Feb 2020 12:25:01 PM EST,1,Tue 18 Feb 12:25:03 EST 2020
2593,root,,9,Tue 18 Feb 11:40:22 EST 2020,9,Tue 18 Feb 11:41:05 EST 2020,6,Tue 18 Feb 11:41:04 EST 2020,1,Tue 18 Feb 11:41:17 EST 2020,2,Tue 18 Feb 2020 11:40:36 AM EST,2,Tue 18 Feb 2020 11:40:55 AM EST,6,Tue 18 Feb 11:40:51 EST 2020,1,Tue 18 Feb 11:40:09 EST 2020,9,Tue 18 Feb 11:40:52 EST 2020
2587,root,,1,Tue 18 Feb 11:23:34 EST 2020,1,Tue 18 Feb 11:23:09 EST 2020,10,Tue 18 Feb 11:23:23 EST 2020,1,Tue 18 Feb 11:23:22 EST 2020,2,Tue 18 Feb 2020 11:23:44 AM EST,3,Tue Feb 18 16:23:29 UTC 2020,10,Tue 18 Feb 11:23:10 EST 2020,7,Tue 18 Feb 11:23:46 EST 2020,1,Tue 18 Feb 11:22:56 EST 2020
2611,root,,8,Tue 18 Feb 12:33:41 EST 2020,1,Tue 18 Feb 12:34:17 EST 2020,1,Tue 18 Feb 12:33:28 EST 2020,8,Tue 18 Feb 12:34:21 EST 2020,4,Tue 18 Feb 12:34:04 EST 2020,6,Tue 18 Feb 12:34:14 EST 2020,1,Tue 18 Feb 12:33:16 EST 2020,2,Tue 18 Feb 2020 12:33:55 PM EST,1,Tue 18 Feb 12:34:04 EST 2020
2605,root,,4,Tue 18 Feb 12:15:58 EST 2020,8,Tue 18 Feb 12:16:17 EST 2020,1,Tue 18 Feb 12:15:49 EST 2020,10,Tue 18 Feb 12:16:23 EST 2020,2,Tue 18 Feb 2020 12:16:31 PM EST,2,Tue 18 Feb 2020 12:16:12 PM EST,1,Tue 18 Feb 12:15:37 EST 2020,4,Tue 18 Feb 12:16:25 EST 2020,8,Tue 18 Feb 12:16:04 EST 2020
2582,root,,9,Tue 18 Feb 11:09:05 EST 2020,4,Tue 18 Feb 11:09:22 EST 2020,1,Tue 18 Feb 11:09:07 EST 2020,9,Tue 18 Feb 11:09:29 EST 2020,1,Tue 18 Feb 11:08:49 EST 2020,9,Tue 18 Feb 11:08:42 EST 2020,6,Tue 18 Feb 11:09:06 EST 2020,1,Tue 18 Feb 11:08:27 EST 2020,7,Tue 18 Feb 11:09:16 EST 2020
2606,root,,8,Tue 18 Feb 12:18:57 EST 2020,1,Tue 18 Feb 12:19:20 EST 2020,7,Tue 18 Feb 12:18:55 EST 2020,1,Tue 18 Feb 12:19:33 EST 2020,1,Tue 18 Feb 12:18:53 EST 2020,1,Tue 18 Feb 12:18:26 EST 2020,7,Tue 18 Feb 12:18:42 EST 2020,10,Tue 18 Feb 12:19:34 EST 2020,1,Tue 18 Feb 12:19:07 EST 2020
2616,root,,10,Tue 18 Feb 12:48:34 EST 2020,1,Tue 18 Feb 12:48:27 EST 2020,3,Tue Feb 18 17:49:05 UTC 2020,1,Tue 18 Feb 12:48:40 EST 2020,3,Tue Feb 18 17:49:18 UTC 2020,10,Tue 18 Feb 12:48:54 EST 2020,1,Tue 18 Feb 12:49:02 EST 2020,3,Tue Feb 18 17:48:45 UTC 2020,1,Tue 18 Feb 12:48:15 EST 2020
2590,root,,1,Tue 18 Feb 11:32:17 EST 2020,1,Tue 18 Feb 11:32:00 EST 2020,1,Tue 18 Feb 11:32:54 EST 2020,10,Tue 18 Feb 11:32:11 EST 2020,10,Tue 18 Feb 11:32:32 EST 2020,2,Tue 18 Feb 2020 11:32:28 AM EST,1,Tue 18 Feb 11:32:41 EST 2020,3,Tue Feb 18 16:32:41 UTC 2020,1,Tue 18 Feb 11:31:48 EST 2020
2594,root,,1,Tue 18 Feb 11:43:39 EST 2020,2,Tue 18 Feb 2020 11:44:07 AM EST,1,Tue 18 Feb 11:44:18 EST 2020,6,Tue 18 Feb 11:44:19 EST 2020,10,Tue 18 Feb 11:44:06 EST 2020,1,Tue 18 Feb 11:43:18 EST 2020,7,Tue 18 Feb 11:44:12 EST 2020,1,Tue 18 Feb 11:43:56 EST 2020,2,Tue 18 Feb 2020 11:43:54 AM EST
2601,root,,9,Tue 18 Feb 12:04:54 EST 2020,8,Tue 18 Feb 12:04:47 EST 2020,1,Tue 18 Feb 12:04:19 EST 2020,3,Tue Feb 18 17:04:57 UTC 2020,9,Tue 18 Feb 12:04:39 EST 2020,1,Tue 18 Feb 12:04:44 EST 2020,9,Tue 18 Feb 12:04:11 EST 2020,1,Tue 18 Feb 12:04:00 EST 2020,8,Tue 18 Feb 12:04:34 EST 2020
2583,root,,1,Tue 18 Feb 11:11:08 EST 2020,6,Tue 18 Feb 11:12:03 EST 2020,1,Tue 18 Feb 11:11:37 EST 2020,9,Tue 18 Feb 11:12:14 EST 2020,2,Tue 18 Feb 2020 11:11:21 AM EST,1,Tue 18 Feb 11:11:56 EST 2020,1,Tue 18 Feb 11:11:25 EST 2020,8,Tue 18 Feb 11:11:40 EST 2020,9,Tue 18 Feb 11:12:01 EST 2020
2591,root,,6,Tue 18 Feb 11:35:24 EST 2020,9,Tue 18 Feb 11:35:27 EST 2020,7,Tue 18 Feb 11:35:35 EST 2020,2,Tue 18 Feb 2020 11:35:34 AM EST,1,Tue 18 Feb 11:35:15 EST 2020,1,Tue 18 Feb 11:35:01 EST 2020,7,Tue 18 Feb 11:35:23 EST 2020,1,Tue 18 Feb 11:34:46 EST 2020,9,Tue 18 Feb 11:35:14 EST 2020
2614,root,,9,Tue 18 Feb 12:42:54 EST 2020,6,Tue 18 Feb 12:42:51 EST 2020,1,Tue 18 Feb 12:43:18 EST 2020,6,Tue 18 Feb 12:43:04 EST 2020,1,Tue 18 Feb 12:42:15 EST 2020,10,Tue 18 Feb 12:42:50 EST 2020,3,Tue Feb 18 17:43:16 UTC 2020,1,Tue 18 Feb 12:42:31 EST 2020,6,Tue 18 Feb 12:42:38 EST 2020
2620,root,,8,Tue 18 Feb 13:00:14 EST 2020,1,Tue 18 Feb 13:00:53 EST 2020,1,Tue 18 Feb 13:00:08 EST 2020,7,Tue 18 Feb 13:00:58 EST 2020,2,Tue 18 Feb 2020 01:00:29 PM EST,1,Tue 18 Feb 13:00:21 EST 2020,1,Tue 18 Feb 12:59:55 EST 2020,7,Tue 18 Feb 13:00:40 EST 2020,1,Tue 18 Feb 13:00:41 EST 2020
2588,root,,10,Tue 18 Feb 11:26:17 EST 2020,1,Tue 18 Feb 11:26:16 EST 2020,2,Tue 18 Feb 2020 11:26:41 AM EST,2,Tue 18 Feb 2020 11:26:28 AM EST,7,Tue 18 Feb 11:26:04 EST 2020,1,Tue 18 Feb 11:25:42 EST 2020,10,Tue 18 Feb 11:26:39 EST 2020,6,Tue 18 Feb 11:26:26 EST 2020,1,Tue 18 Feb 11:26:03 EST 2020
2619,root,,4,Tue 18 Feb 12:58:05 EST 2020,6,Tue 18 Feb 12:57:42 EST 2020,9,Tue 18 Feb 12:57:55 EST 2020,1,Tue 18 Feb 12:57:54 EST 2020,1,Tue 18 Feb 12:57:03 EST 2020,6,Tue 18 Feb 12:57:12 EST 2020,9,Tue 18 Feb 12:57:43 EST 2020,7,Tue 18 Feb 12:57:27 EST 2020,1,Tue 18 Feb 12:57:41 EST 2020
2598,root,,10,Tue 18 Feb 11:55:34 EST 2020,1,Tue 18 Feb 11:55:26 EST 2020,7,Tue 18 Feb 11:55:38 EST 2020,1,Tue 18 Feb 11:55:39 EST 2020,5,Tue 18 Feb 10:49:49 EST 2020,1,Tue 18 Feb 11:54:58 EST 2020,7,Tue 18 Feb 11:55:25 EST 2020,2,Tue 18 Feb 2020 11:55:54 AM EST,1,Tue 18 Feb 11:55:14 EST 2020
2603,root,,10,Tue 18 Feb 12:10:13 EST 2020,1,Tue 18 Feb 12:09:49 EST 2020,5,Tue 18 Feb 11:04:19 EST 2020,1,Tue 18 Feb 12:10:01 EST 2020,10,Tue 18 Feb 12:10:45 EST 2020,1,Tue 18 Feb 12:10:16 EST 2020,2,Tue 18 Feb 2020 12:10:22 PM EST,3,Tue Feb 18 17:10:06 UTC 2020,1,Tue 18 Feb 12:09:36 EST 2020
2597,root,,3,Tue Feb 18 16:53:04 UTC 2020,1,Tue 18 Feb 11:52:50 EST 2020,7,Tue 18 Feb 11:52:49 EST 2020,1,Tue 18 Feb 11:53:03 EST 2020,8,Tue 18 Feb 11:53:02 EST 2020,1,Tue 18 Feb 11:52:24 EST 2020,7,Tue 18 Feb 11:52:36 EST 2020,10,Tue 18 Feb 11:52:52 EST 2020,1,Tue 18 Feb 11:52:38 EST 2020
2580,root,,7,Tue 18 Feb 11:03:00 EST 2020,1,Tue 18 Feb 11:03:04 EST 2020,1,Tue 18 Feb 11:03:37 EST 2020,6,Tue 18 Feb 11:03:10 EST 2020,1,Tue 18 Feb 11:02:33 EST 2020,1,Tue 18 Feb 11:02:49 EST 2020,1,Tue 18 Feb 11:03:24 EST 2020,10,Tue 18 Feb 11:03:16 EST 2020,6,Tue 18 Feb 11:02:57 EST 2020
2618,root,,1,Tue 18 Feb 12:54:54 EST 2020,7,Tue 18 Feb 12:54:43 EST 2020,1,Tue 18 Feb 12:54:34 EST 2020,6,Tue 18 Feb 12:54:53 EST 2020,1,Tue 18 Feb 12:54:00 EST 2020,6,Tue 18 Feb 12:54:20 EST 2020,1,Tue 18 Feb 12:54:22 EST 2020,4,Tue 18 Feb 12:54:43 EST 2020,7,Tue 18 Feb 12:54:30 EST 2020
2609,root,,5,Tue 18 Feb 11:22:37 EST 2020,1,Tue 18 Feb 12:27:59 EST 2020,7,Tue 18 Feb 12:28:19 EST 2020,10,Tue 18 Feb 12:28:02 EST 2020,3,Tue Feb 18 17:28:17 UTC 2020,1,Tue 18 Feb 12:27:32 EST 2020,7,Tue 18 Feb 12:28:06 EST 2020,10,Tue 18 Feb 12:28:32 EST 2020,1,Tue 18 Feb 12:27:46 EST 2020
2615,root,,1,Tue 18 Feb 12:45:29 EST 2020,2,Tue 18 Feb 2020 12:46:17 PM EST,1,Tue 18 Feb 12:45:46 EST 2020,2,Tue 18 Feb 2020 12:46:30 PM EST,10,Tue 18 Feb 12:46:20 EST 2020,1,Tue 18 Feb 12:46:13 EST 2020,2,Tue 18 Feb 2020 12:45:41 PM EST,4,Tue 18 Feb 12:46:04 EST 2020,2,Tue 18 Feb 2020 12:46:05 PM EST
2581,root,,7,Tue 18 Feb 11:06:31 EST 2020,10,Tue 18 Feb 11:06:15 EST 2020,1,Tue 18 Feb 11:06:39 EST 2020,7,Tue 18 Feb 11:06:18 EST 2020,1,Tue 18 Feb 11:05:59 EST 2020,1,Tue 18 Feb 11:05:37 EST 2020,1,Tue 18 Feb 11:06:26 EST 2020,3,Tue Feb 18 16:06:29 UTC 2020,7,Tue 18 Feb 11:06:04 EST 2020
2613,root,,6,Tue 18 Feb 12:39:56 EST 2020,2,Tue 18 Feb 2020 12:40:19 PM EST,1,Tue 18 Feb 12:39:29 EST 2020,10,Tue 18 Feb 12:40:28 EST 2020,8,Tue 18 Feb 12:39:33 EST 2020,8,Tue 18 Feb 12:39:46 EST 2020,1,Tue 18 Feb 12:39:16 EST 2020,4,Tue 18 Feb 12:39:45 EST 2020,2,Tue 18 Feb 2020 12:40:06 PM EST
2607,root,,6,Tue 18 Feb 12:21:58 EST 2020,1,Tue 18 Feb 12:22:21 EST 2020,10,Tue 18 Feb 12:22:26 EST 2020,1,Tue 18 Feb 12:22:33 EST 2020,1,Tue 18 Feb 12:21:21 EST 2020,1,Tue 18 Feb 12:21:35 EST 2020,2,Tue 18 Feb 2020 12:22:24 PM EST,7,Tue 18 Feb 12:21:47 EST 2020,1,Tue 18 Feb 12:22:08 EST 2020
2600,root,,6,Tue 18 Feb 12:01:50 EST 2020,9,Tue 18 Feb 12:01:20 EST 2020,8,Tue 18 Feb 12:01:06 EST 2020,1,Tue 18 Feb 12:01:27 EST 2020,7,Tue 18 Feb 12:01:23 EST 2020,1,Tue 18 Feb 12:00:52 EST 2020,9,Tue 18 Feb 12:00:55 EST 2020,1,Tue 18 Feb 12:00:31 EST 2020,1,Tue 18 Feb 12:01:14 EST 2020
